Fire_Year,GIS_Acres,Distance,Smoke_Impact
1963,2.511164052222787,519.4560734245294,0.07553466081801753
1963,2.047083189287226,530.9120889388137,0.060246650055653904
1963,2.00355012531596,533.8421929117127,0.058641806743138424
1963,1.887290043255217,490.2918534059278,0.06014561882073123
1963,1.7013918104299521,535.3221426572974,0.0496602791470681
1963,0.32374106477363,536.3030642656396,0.009432081362455977
1963,0.31186585272725303,564.3149511397291,0.008635078583372065
1963,0.29120396564462403,539.7369512172207,0.00843014722808194
1963,0.212551273856761,477.94798932095154,0.00694869259462811
1963,0.15387039209157302,543.175127562739,0.0044262425770832635
1963,0.14414951356358302,539.974939754818,0.00417118644515926
1963,0.142666216863823,509.4206363748341,0.004375872273963021
1963,0.135857712085749,535.3586924528466,0.003965148565373856
1963,0.134604654240212,539.9984566529776,0.0038948217288237606
1963,0.13108399630346101,298.64488778208226,0.00685827056157786
1963,0.131083942267837,296.30982746865135,0.006912314098497611
1963,0.13108279880645302,282.12269187910897,0.007259851087159197
1963,0.13108249124899402,297.8031923609399,0.006877575453533555
1963,0.131079671809125,275.3477301468609,0.007438303090151432
1963,0.13107919105883,296.4200364392978,0.006909493652645308
1963,0.13107865113894202,296.9507720916769,0.0068971160088907345
1963,0.13107673579457801,300.60011999789094,0.006813284029309938
1963,0.131076369398896,271.50012208778895,0.007543526154273741
1963,0.13107567665594902,277.5162986154822,0.0073799537467416545
1963,0.262137256342231,301.2445279785832,0.013596577696636383
1963,0.131068590067136,298.26999051002355,0.0068660836991919156
1963,0.13106527768176102,301.5430774275007,0.006791384439159896
1963,0.13106524481540902,300.82882776973804,0.006807507330408759
1963,0.13106482909345502,291.6828255988409,0.007020941155451329
1963,0.131064414752132,305.235430453686,0.006709186667675502
1963,0.131063990549217,291.32019438733727,0.0070296357471486375
1963,0.131063759550335,299.1565349346126,0.0068454838983263155
1963,0.131063407219358,292.91159757561866,0.006991412271662571
1963,0.13106315498857501,293.7325302466371,0.0069718590412065195
1963,0.13106301845728702,286.5682519106823,0.0071461498255340145
1963,0.13106202642935702,295.5051631039947,0.0069299776066451425
1963,0.13105978826185102,296.0182884930134,0.006917846873639209
1963,0.131058195832805,277.46398460828345,0.007380360780079576
1963,0.131057832176066,268.4586762030257,0.007627910025907934
1963,0.131057548286832,277.61343161166025,0.007376351281325179
1963,0.13105579353785102,279.73936657886884,0.007320195219830052
1963,0.131055609804652,266.17724636439476,0.007693159092923895
1963,0.13105284429869302,256.6253545223052,0.007979338970534563
1963,0.13105217081499101,256.2483308006229,0.007991038078517141
1963,0.13105204696220302,258.546360696367,0.007920004088509281
1963,0.13104782764796202,289.46733714309545,0.007073759434167813
1963,0.13104603313794502,295.8921545644148,0.006920069478674319
1963,0.131045039094216,289.2059548049614,0.007080001991065499
1963,0.131044152398549,276.5209775640282,0.007404736158771954
1963,0.13104308370136902,267.8122980804575,0.007645459889294392
1963,0.13104193922593801,279.0728816803366,0.007336901701364952
1963,0.131041503343185,289.15950759012935,0.0070809481825496075
1963,0.13104139338092302,297.4188764939807,0.006884303362696486
1963,0.131039815278734,258.1163663092297,0.007932457530714141
1963,0.131036472783352,286.5635922563526,0.0071448186111803145
1963,0.131033125177643,260.48503707725985,0.007859923947544884
1963,0.131031711353505,260.63195462614397,0.007855408569664097
1963,0.11725677255868801,573.8871884768266,0.00319250387187112
1963,0.08014452423554001,539.8284932092301,0.002319733409653415
1963,0.07546047841596401,547.7871737548539,0.002152423480760606
1963,0.017911321438324003,264.3457655990502,0.001058705808430843
1963,0.017911298159331002,263.9362585528146,0.001060347052254456
1963,0.017405479359932002,260.8343634022391,0.001042656387185995
1964,14101.44366232338,264.6949708453252,832.4111958763125
1964,11131.171731536648,557.244480793325,312.11535385267734
1964,10817.55037646403,467.45624232131786,361.58298751750846
1964,5876.966587361752,585.7967481445389,156.7567645576447
1964,4996.316662943953,272.58920284898574,286.39229669617026
1964,4995.725599114989,298.58278473452424,261.42904573542233
1964,4995.523496030371,293.9338982302743,265.55308896126195
1964,4995.490067526366,298.83587558974284,261.19532051184086
1964,4995.263602457726,256.70471821680746,304.04970477590416
1964,4267.789502857865,556.56306094679,119.8142953805004
1964,2865.8342506912363,438.62958322684517,102.08764269302027
1964,2668.77880197223,477.23776687588713,87.37713499455865
1964,2429.4038408197225,559.9661597857254,67.78880178640364
1964,2158.5242261818776,443.7667192979141,76.00151063029564
1964,1601.4282750303744,496.9532232732815,50.351452864185326
1964,1422.4000913671462,526.4097089194964,42.21996868794553
1964,777.7040430288783,448.33886405455775,27.103663426437887
1964,749.2598138082997,576.8883317883336,20.293675475222077
1964,746.8648298971035,527.0733361418728,22.140681698231614
1964,711.7131459554965,369.63628303747146,30.08502794739797
1964,692.3328288189622,455.8696488898109,23.729810652323227
1964,690.761219398667,316.1407996746269,34.1403073067839
1964,630.7158802494909,449.23677764546716,21.937063302229685
1964,612.4540718347946,309.3964106129167,30.929883295870248
1964,600.5921967067409,488.69256417487685,19.202774426059623
1964,599.8093500377163,444.14080695068975,21.101463652223778
1964,575.0359271792573,443.2880816555375,20.26884261949942
1964,569.272659508095,553.5317341396812,16.069332174132224
1964,506.1306454736879,550.0367554628964,14.37775068117214
1964,392.00146443511005,507.52935662610395,12.068312506129352
1964,338.08414947313713,429.73461551929364,12.292621177687273
1964,330.6257780452857,535.1856749737697,9.652776640949488
1964,321.7895284639667,513.2226961180369,9.796841449687351
1964,315.06484176310147,541.9387684253257,9.0838457024445
1964,286.27309963294056,323.12768944942553,13.842877994721626
1964,271.4697196925416,521.9024266444261,8.12740879069692
1964,245.95609420922622,430.78440050175425,8.921084346468831
1964,238.4664703203277,536.6411160962446,6.943259632918005
1964,234.60427015093617,571.4385007128135,6.414849045935454
1964,233.23445071743788,518.1487596049453,7.033285759939866
1964,200.19215770825437,448.09271313971993,6.980703708109914
1964,169.4258055300705,569.7309291611941,4.646541158130378
1964,161.53024454638896,483.52595406019145,5.21980268038133
1964,155.12411030570323,473.9142670089232,5.11445717560762
1964,148.26760857807213,323.6756710774119,7.157415867312153
1964,288.7157941667326,92.87736492568496,48.57140690269134
1964,130.70527375464175,433.6272680681206,4.70973587873041
1964,110.71682403908434,447.46792678577896,3.866087985427591
1964,108.9758149585377,501.0547646405218,3.398325350620656
1964,107.18020143282683,571.1688983703729,2.932041034037485
1964,102.9103060887691,526.6113428071205,3.053435051485327
1964,95.2094658461817,497.31806676315256,2.9913409611862756
1964,71.63368831762337,506.5847553678993,2.2094553144419202
1964,66.2485983641762,527.5553384188955,1.9621341574186173
1964,61.13404191007973,484.85296784809253,1.9701218063787782
1964,57.39955410240947,526.7647597718428,1.7025968731063326
1964,55.23529576118203,297.685710292602,2.8992036447438356
1964,47.393441122484255,526.9959670280537,1.4051768208301985
1964,42.27393694036403,491.95399323531785,1.3426667407438535
1964,37.371624251227395,562.5480576975256,1.038011990149649
1964,34.414108800637685,504.5023657251406,1.0658432676268574
1964,31.137031749573918,509.930903998773,0.9540824399383002
1964,27.89905882483649,543.5545904418293,0.8019853052546747
1964,26.62205366178269,463.9955315055538,0.8964948156195242
1964,25.821086790087698,443.91695385120227,0.9088512560625366
1964,12.125810404638882,325.12683298759197,0.5827442350158568
1964,7.507726303473591,528.5381645740179,0.22194844451075907
1964,4.840897526962072,295.0882861704151,0.25632675847763214
1964,4.840848017078908,296.16367374538777,0.25539340902383667
1964,4.840805468710529,289.45408688323965,0.2613111677331845
1964,4.840782852778392,277.8552410491197,0.2722181226061203
1964,4.840775403541759,277.11825346441424,0.2729416584247231
1964,4.840552928697253,300.8698892293089,0.2513832132043302
1964,4.840435446741632,302.1755560189611,0.2502909396503012
1964,4.84033381238045,305.73505248148984,0.24737175277938872
1964,4.840279618402299,305.6282690792735,0.24745541132492319
1964,4.840242279824883,303.17668069241734,0.24945449448663792
1964,4.840189472742292,303.64995170691566,0.249062975595645
1964,4.840010092320323,288.7092223892188,0.26194229982217954
1964,4.839739589632288,296.4007593705588,0.25513069281129463
1964,4.8393869603026145,293.93721237521777,0.2572502496152256
1964,4.8392794243023065,257.62020206300684,0.29350858511565986
1964,2.314974199606812,526.5057790576815,0.06870099685058473
1964,1.291096932407133,295.5642212902416,0.06825382815551059
1964,0.8938939959598131,296.1694020525983,0.04715913794630139
1964,0.8208175566663841,295.65320153922374,0.043379453549434156
1964,0.723900944592284,295.3586704809751,0.03829564996631108
1964,0.45082905511352706,542.8890912442365,0.012975401605518341
1964,0.302256494113332,576.7916375879403,0.00818797883455923
1964,0.179798204581152,554.4628787475054,0.00506678995882759
1964,0.159599792213717,517.9909182364663,0.0048142673269822
1964,0.147645592782845,531.1594091270707,0.004343258064510822
1964,0.13108554704115202,289.42117823132514,0.007076923966085611
1964,0.131084252906559,292.6296922587519,0.006999260518833176
1964,0.131079051404334,292.35396471125205,0.007005583728667977
1964,0.13107693771956,282.64590884858586,0.007246088083182853
1964,0.131076506169813,277.6980750935757,0.007375169626988561
1964,0.131071016151458,271.1524263957705,0.0075528906548574274
1964,0.13107057175745201,304.1627425958117,0.006733164181227986
1964,0.131070299782288,303.44226129716,0.006749137135162187
1964,0.131070286154612,269.73284265609857,0.007592598665402114
1964,0.131069793231189,304.1708075270955,0.006732945662627061
1964,0.131069235065561,305.98981335374805,0.006692892078507833
1964,0.131062019913775,283.86841279497435,0.007214061053815811
1964,0.131060801544439,287.09768957446244,0.007132850937139742
1964,0.131060617882634,282.5794289326628,0.00724689041290455
1964,0.13105715510284602,294.5884382298766,0.006951284513359046
1964,0.131057072821642,266.9832678272599,0.007670019097088422
1964,0.131056683172099,291.2124921446897,0.007031843515650461
1964,0.13105550715060002,283.7682749627777,0.007216248185237517
1964,0.131054035490555,292.1919571259268,0.007008130287643101
1964,0.131052420713226,278.3682023613067,0.007356063143254995
1964,0.131052243114189,291.4004520355878,0.00702706973978587
1964,0.13105218637163302,278.09757130373646,0.007363208540287074
1964,0.131049529370209,282.77986600687706,0.007241141051957773
1964,0.13104897029110402,288.2436286368987,0.007103852288016809
1964,0.131048522128486,273.9662947987518,0.007474033109663106
1964,0.131047757339937,275.7522448797718,0.007425583096628208
1964,0.131046495518788,295.7621235738269,0.006923136295273281
1964,0.131044072964075,288.11097117935435,0.00710685758227869
1964,0.131029222416869,291.4487293036174,0.007024671561119642
1964,0.262058061947603,291.0996756003816,0.01406616894878439
1964,0.12253236344445301,478.64365372362397,0.003999986553514566
1964,0.07686254205476101,573.0756201614319,0.002095669711559764
1964,0.018687827683985,261.706624804832,0.0011157428963826305
1964,0.018687705231503003,262.3513478400736,0.0011129936882208493
1964,0.018425185690588,258.9261522124393,0.00111187504219053
1964,0.017405574973617003,260.11414908234735,0.0010455490788264174
1964,0.01740522699715,260.41879155216276,0.00104430509875857
1965,18675.43393853506,287.27838294928074,1015.7522201770696
1965,3139.5397710340476,503.06159829186606,97.51352337163709
1965,3025.674233752031,478.70994862945065,98.75742093459182
1965,2404.9065899559387,503.90120792155903,74.57149313662887
1965,2248.9560052677284,481.0487099330129,73.04860579961138
1965,1883.2591320507413,563.5110139399332,52.218897608680024
1965,1297.4887191285052,529.1350758650773,38.3139620884863
1965,1167.4920705503012,575.1788877671203,31.715461033636448
1965,949.0392808171272,512.0687710428203,28.958490736642872
1965,824.7255689350806,424.6193246986159,30.347975857568496
1965,799.6595361816103,434.02927495367805,28.787643999753612
1965,632.5091141015033,501.566722316913,19.704167896512644
1965,559.929787478225,418.425651756612,20.90909793082258
1965,523.903440778667,528.2192451881774,15.497336260912688
1965,432.8042906299901,553.66345543513,12.214219621518673
1965,386.85326677558334,516.1600007210101,11.710675536509948
1965,347.33168311469893,522.1473470816273,10.393728090355992
1965,299.56347573521526,499.9584102112671,9.362137355354871
1965,299.13570111784855,432.44840575483755,10.808214963373347
1965,295.15120817088274,503.0681503368124,9.167222422215376
1965,339.2668460245189,511.1889353099524,10.370029754104307
1965,272.2739952799305,439.466724972347,9.680553576648176
1965,250.18308139917377,510.75192391378914,7.653638613648995
1965,245.00518908258502,518.1395502455044,7.388368785207602
1965,219.5791233806006,511.8308870066621,6.703237123665862
1965,201.77529234350723,412.1635227489854,7.649243003940871
1965,190.4508620029435,619.5658172628866,4.80303243962431
1965,171.46964018021137,560.4068031673837,4.7808361937668495
1965,161.64001508287518,505.8612863539572,4.992722913970361
1965,160.69776217038378,494.3900665040222,5.07878839813182
1965,139.03247047460874,531.2775531159448,4.0889782344929335
1965,136.5946651870445,447.0215743730146,4.774471224439434
1965,133.60701488336326,464.78322019283047,4.491576969337315
1965,98.83063008388301,505.65295631573713,3.0539297274402424
1965,95.26866886518997,424.6976065200103,3.5050184605842762
1965,80.6006747950108,498.438394611301,2.526662386540577
1965,58.00654246642739,477.17754683260614,1.8994025013416573
1965,64.33576769889248,520.7176460627546,1.9305018331835966
1965,54.289373255957386,518.7160712495229,1.635329044424926
1965,52.62427388888055,520.9350072492882,1.578420087095965
1965,51.761969166657,489.65508953899996,1.651735651293783
1965,51.42094247249736,507.9774155294856,1.5816691875864208
1965,50.85742534799242,514.8984204027964,1.5433088150488832
1965,44.66907709516583,441.25403852872023,1.5817517091495987
1965,42.24847436895161,493.0777038205114,1.3387999637784642
1965,40.83783224546875,492.72271070038056,1.295030886496859
1965,39.202494650401,523.8661687238838,1.1692661513237916
1965,39.159771854763406,501.78846682396374,1.2193812247289724
1965,36.77615940758262,509.7630948502638,1.1272441974487535
1965,41.76924520401613,440.213789115579,1.4825625013336394
1965,26.83012265205503,508.34802631348776,0.8246725564738105
1965,12.534601007972011,305.43198887686077,0.64123322992381
1965,12.370294662850826,511.70276515341027,0.3777307203901788
1965,12.307235936480767,508.0066045005078,0.37853949103002216
1965,8.308485884470759,513.6473347720345,0.2527416831676388
1965,7.915773550022387,527.0968280198109,0.23465131100058742
1965,7.367691607698904,512.428996231389,0.2246558688460957
1965,5.8103149536147445,502.4563129693507,0.18068470592739522
1965,4.842236759654035,301.15955721474563,0.25122878406825394
1965,4.840971364830481,297.3458297326665,0.2543845247249029
1965,4.840944692190298,295.34527694687495,0.2561062143854058
1965,4.840919610492042,279.80885975164017,0.27032513902910743
1965,4.85745590599578,295.0387985992091,0.2572466702397544
1965,4.840756812036739,296.4110388155534,0.255175466778551
1965,4.840121107820479,301.573335854709,0.25077446616875393
1965,3.247297713427078,503.61559578217657,0.10074951450519357
1965,2.770117007590838,513.8207823529993,0.08423769479583057
1965,2.384429385709944,559.0424782222623,0.06664378934172059
1965,2.902677333863937,296.01653641133106,0.15321553954878286
1965,1.309074670134329,510.5359987645782,0.040064347607896914
1965,1.280055112591413,545.6667339532615,0.03665398656307676
1965,1.26866499384044,513.0215323268757,0.03863949031310165
1965,1.183852008350127,521.359477359561,0.03547971876171268
1965,1.151289007342932,559.535991785637,0.03214965793768815
1965,1.055041503896924,541.8713158337667,0.03042239553319824
1965,0.6627389077299111,539.8710962945202,0.019181051744305004
1965,0.5456979854545441,531.7066398870213,0.016036156750908727
1965,0.34483273982175205,551.3208912406251,0.009772913824452315
1965,0.31298430923471604,563.6824655464294,0.008675770723241749
1965,0.196490093861651,522.4694161341836,0.005876243894436496
1965,0.16508071699089702,548.8541815452108,0.004699583768717801
1965,0.14606428795863502,551.5030713473149,0.004138244405018732
1965,0.131131792801848,321.7639617122972,0.00636781773703083
1965,0.13113133848737502,321.2373611059832,0.006378234327448758
1965,0.131128224577195,298.79434407673364,0.006857152920178762
1965,0.131127997566635,292.839557122605,0.006996578543249389
1965,0.13112737474716202,281.46307212507077,0.007279339399500244
1965,0.131127158625668,296.143965051417,0.006918465663044445
1965,0.13112386154781902,306.3422349801368,0.006687978681155463
1965,0.131121461653315,301.179377046783,0.006802500418263385
1965,0.131120942309875,304.5381182245063,0.006727449212388717
1965,0.096960545728571,503.1827518515177,0.0030108514678499555
1965,0.094436953001178,542.7262998748066,0.0027188241863049297
1965,0.035503377327609005,502.22888004541204,0.0011045566927448108
1965,0.029308536373456002,502.45795482412206,0.0009114113458419564
1965,0.043292770177706004,502.2775869964402,0.0013467643222381143
1965,0.018687682266803,262.14091997553265,0.0011138857506338604
1965,0.017911316677982,264.36151839545045,0.0010586424408216182
1966,84609.52394962957,497.7459991482583,2656.0209704853596
1966,41002.16728320473,446.8614345047473,1433.6857341697223
1966,40199.02325424442,449.1821051116653,1398.3409650556382
1966,45542.324348703834,449.8758946973284,1581.7669413633582
1966,19228.87289043752,488.3629976993794,615.2209326432925
1966,17428.844739613178,476.1806777832781,571.8957357198736
1966,13027.508852623456,611.2821834633486,332.99649708250706
1966,11263.678941349173,491.6024141173865,358.0026834785969
1966,7110.939328643502,523.0255520261269,212.43403229466787
1966,5549.488431249409,628.7820017349467,137.90273337821077
1966,5406.1221320955265,537.686416910317,157.10022730234198
1966,8535.905754933447,509.43982518451355,261.8042815410606
1966,4994.714630506638,264.60365955579556,294.9408040413358
1966,4381.829373910623,523.3439955925979,130.82424665984234
1966,3649.9704838796133,590.3796007406213,96.60020220731677
1966,3251.566163265559,491.2314867665263,103.42521330513048
1966,2959.205679517716,480.58908450433995,96.21023496643058
1966,2707.3874465112826,506.18074242945045,83.5727741215576
1966,2684.22239076194,251.69015875133897,166.63732528807978
1966,2258.6066484307994,500.8475250291505,70.46202111047117
1966,1815.550957030372,510.67868341161187,55.54957476213022
1966,1574.9669620732282,526.7055397237996,46.722232682988086
1966,1395.9069263410038,614.865957915262,35.472846468895064
1966,1365.33158988804,445.1844722598972,47.920148660410405
1966,1144.6822138389673,504.08422780791614,35.48149020454829
1966,974.9199055822447,262.17278357962266,58.10337486879613
1966,953.4441559332824,591.0213830295165,25.206473681365146
1966,772.1131628581516,498.4208563356163,24.204982629248228
1966,771.623614567958,438.84635640933055,27.4734398532379
1966,698.9452191248,488.2820566860068,22.366210060935824
1966,652.5621460366158,573.9476297126619,17.765181009505582
1966,626.6949575717238,488.04526047416607,20.063935673803176
1966,605.6058983308131,485.03468235021865,19.5091042058442
1966,595.5215858300484,638.4266260461021,14.574932183236621
1966,551.3524293602961,559.2680601700935,15.403850715405655
1966,716.6527237032644,516.3942992366298,21.684396641126227
1966,503.7589625530231,448.9943460208545,17.53080825994497
1966,469.31669228621865,485.17808737053497,15.114189011944866
1966,435.4416262681388,499.36101737352675,13.624963050230212
1966,419.9593613041309,596.5966684320933,10.99882947322214
1966,331.1456710604849,430.3915676369892,12.021962090772602
1966,299.43117142101687,414.5372892667615,11.286347874105545
1966,463.15509292847975,569.3369131527301,12.71092416427627
1966,277.7857764538001,540.1028037149133,8.036252963762905
1966,266.889198411575,472.241654752944,8.830529207260412
1966,263.5023025359467,592.6331488439465,6.9473391509666005
1966,260.8262380093089,594.770443287894,6.8520721143548515
1966,233.808017189495,463.471692137063,7.882359010408514
1966,232.41094718642483,536.600377141318,6.767458996458224
1966,226.25753825532087,617.0185965527473,5.729606943762783
1966,219.75101889114933,498.08405990926695,6.893634923389615
1966,218.9144926453601,465.4743293550942,7.348501800996938
1966,216.29502321312478,636.4328236019728,5.310237958152036
1966,214.93010385497513,498.42543411017385,6.737783914918874
1966,169.71331563362756,581.0626671981969,4.5636567387161495
1966,163.47088167638296,446.62027914690896,5.719024964724694
1966,190.6898250850619,525.7390078027202,5.667314908602215
1966,121.75712958917893,416.50766030129523,4.567635439057025
1966,114.83241246233588,565.1650769437284,3.1747475523910444
1966,109.46048883301634,580.0462928540228,2.948592481473384
1966,106.99115301350943,591.0080943095803,2.828619069573014
1966,105.42743404204565,481.4444276914361,3.4215862977289278
1966,104.69069158483916,535.4111218776417,3.055207464268816
1966,99.74142882702525,431.84241732254924,3.608862313907977
1966,96.99249161780206,520.5935431404524,2.9111150176506975
1966,94.76196534938515,362.3709211374426,4.0860224212707985
1966,80.87294806587147,511.3429776936273,2.4712176927290384
1966,69.97223349829628,430.0454234640391,2.542327132804155
1966,67.13286024518712,641.3234513308987,1.6356035930921065
1966,65.55737973682429,547.9476803103399,1.8694012132832272
1966,62.92535987398988,446.256165185352,2.2032384642186784
1966,57.70696048291897,462.3354254206836,1.9502534479705278
1966,56.91124345818896,515.9751266999489,1.7234128798447188
1966,47.519601430646674,557.4139566814242,1.3320329773841808
1966,45.06553924566122,297.1119958047863,2.369978528824224
1966,41.64061465492576,566.2397986842549,1.1490442838794879
1966,38.80842509442449,420.739432483891,1.4412284546768728
1966,48.117211294508046,505.0393226970478,1.4886591849159452
1966,36.37294162656835,552.763133849831,1.028156868850678
1966,25.523973903333683,490.1654446990545,0.8136275140416036
1966,24.64000172453305,456.36238207654134,0.8436278757114045
1966,22.11434545612249,552.4406845261218,0.6254728470049447
1966,18.09385700014876,529.5873793304694,0.5338430005351499
1966,17.11122639814549,528.4825142481908,0.50590682806482
1966,13.029137024070153,492.44164145788756,0.41340993299914874
1966,8.648479358763913,571.6188826490707,0.2364031246736244
1966,7.66048789522196,496.37961623414833,0.2411362583156144
1966,5.567978539123779,543.7073457772714,0.1600119353720269
1966,8.829335395476793,309.0016744321587,0.4464647831046418
1966,4.882593918881227,297.9615909477596,0.25604149091785083
1966,4.840589929607832,303.9176397019932,0.24886419137857743
1966,4.8397796059448,268.53002450098046,0.28161303929948955
1966,4.839530423334489,259.0514255213866,0.2919021299049312
1966,4.839461654053721,259.9707400461433,0.2908657656287315
1966,4.839398261935997,307.03068960371326,0.24628025928074995
1966,4.839376624935182,306.7267323806208,0.24652321360363322
1966,4.8393330307304945,261.886684634996,0.28873013803871556
1966,4.547837788975027,562.0456039730027,0.12643096031785367
1966,3.637903105213049,551.3640505396966,0.10309383784328068
1966,2.506004881467058,552.7882176864098,0.07083422732272435
1966,1.721168015608365,505.05561330832256,0.05324809691296929
1966,1.700060068647001,297.3488022985539,0.08933427129105534
1966,1.439574642663966,296.5408603099453,0.0758524601571411
1966,1.253242359081119,558.6999738422192,0.03504906528986621
1966,1.021012700407279,546.1658098599654,0.029209670682158045
1966,0.8020473292540871,298.8941473733036,0.041927851815523484
1966,0.6654736838092471,499.9532759695125,0.02079799615145149
1966,0.56805876643298,540.9569783816991,0.016407807977758388
1966,0.4523028049855,541.7753295754829,0.013044579444833865
1966,0.340043681600457,502.24839574734517,0.010578794417254692
1966,0.302140797508469,549.9280540440142,0.008584668351347613
1966,0.21267306799370303,519.6837336685467,0.006394305751969185
1966,0.19457770129513202,540.8863757219757,0.005620915443984466
1966,0.186426827264385,569.1015457071708,0.005118452406215828
1966,0.151982511450747,540.6996466741352,0.004391951716678492
1966,0.141298319858347,524.2817174502902,0.004211068542545551
