Date,AQI,Sample_Duration,Pollutant_Type
1981-02-28,18,8-HR RUN AVG END HOUR,42101
1981-03-02,23,8-HR RUN AVG END HOUR,42101
1981-03-03,22,8-HR RUN AVG END HOUR,42101
1981-03-04,15,8-HR RUN AVG END HOUR,42101
1981-03-05,26,8-HR RUN AVG END HOUR,42101
1981-03-06,24,8-HR RUN AVG END HOUR,42101
1981-03-07,16,8-HR RUN AVG END HOUR,42101
1981-03-08,16,8-HR RUN AVG END HOUR,42101
1981-03-09,13,8-HR RUN AVG END HOUR,42101
1981-03-10,14,8-HR RUN AVG END HOUR,42101
1981-03-11,23,8-HR RUN AVG END HOUR,42101
1981-03-12,18,8-HR RUN AVG END HOUR,42101
1981-03-13,17,8-HR RUN AVG END HOUR,42101
1981-03-14,17,8-HR RUN AVG END HOUR,42101
1981-03-15,10,8-HR RUN AVG END HOUR,42101
1981-03-16,13,8-HR RUN AVG END HOUR,42101
1981-03-17,11,8-HR RUN AVG END HOUR,42101
1981-03-18,13,8-HR RUN AVG END HOUR,42101
1981-03-19,16,8-HR RUN AVG END HOUR,42101
1981-03-20,19,8-HR RUN AVG END HOUR,42101
1981-03-21,17,8-HR RUN AVG END HOUR,42101
1981-03-22,13,8-HR RUN AVG END HOUR,42101
1981-03-23,10,8-HR RUN AVG END HOUR,42101
1981-03-24,17,8-HR RUN AVG END HOUR,42101
1981-03-25,13,8-HR RUN AVG END HOUR,42101
1981-03-26,13,8-HR RUN AVG END HOUR,42101
1981-03-27,13,8-HR RUN AVG END HOUR,42101
1981-03-28,7,8-HR RUN AVG END HOUR,42101
1981-03-29,9,8-HR RUN AVG END HOUR,42101
1981-03-30,10,8-HR RUN AVG END HOUR,42101
1981-03-31,8,8-HR RUN AVG END HOUR,42101
1981-04-01,14,8-HR RUN AVG END HOUR,42101
1981-04-02,14,8-HR RUN AVG END HOUR,42101
1981-04-03,18,8-HR RUN AVG END HOUR,42101
1981-04-04,14,8-HR RUN AVG END HOUR,42101
1981-04-05,13,8-HR RUN AVG END HOUR,42101
1981-04-06,9,8-HR RUN AVG END HOUR,42101
1981-04-07,10,8-HR RUN AVG END HOUR,42101
1981-04-08,14,8-HR RUN AVG END HOUR,42101
1981-04-09,13,8-HR RUN AVG END HOUR,42101
1981-04-10,14,8-HR RUN AVG END HOUR,42101
1981-04-11,13,8-HR RUN AVG END HOUR,42101
1981-04-12,11,8-HR RUN AVG END HOUR,42101
1981-04-13,11,8-HR RUN AVG END HOUR,42101
1981-04-14,13,8-HR RUN AVG END HOUR,42101
1981-04-15,13,8-HR RUN AVG END HOUR,42101
1981-04-16,8,8-HR RUN AVG END HOUR,42101
1981-04-17,18,8-HR RUN AVG END HOUR,42101
1981-04-18,17,8-HR RUN AVG END HOUR,42101
1981-04-19,11,8-HR RUN AVG END HOUR,42101
1981-04-20,14,8-HR RUN AVG END HOUR,42101
1981-04-21,11,8-HR RUN AVG END HOUR,42101
1981-04-22,17,8-HR RUN AVG END HOUR,42101
1981-04-23,18,8-HR RUN AVG END HOUR,42101
1981-04-24,11,8-HR RUN AVG END HOUR,42101
1981-04-25,11,8-HR RUN AVG END HOUR,42101
1981-04-26,10,8-HR RUN AVG END HOUR,42101
1981-04-27,9,8-HR RUN AVG END HOUR,42101
1981-04-28,10,8-HR RUN AVG END HOUR,42101
1981-04-29,10,8-HR RUN AVG END HOUR,42101
1981-04-30,13,8-HR RUN AVG END HOUR,42101
1981-05-01,9,8-HR RUN AVG END HOUR,42101
1981-05-02,11,8-HR RUN AVG END HOUR,42101
1981-05-03,9,8-HR RUN AVG END HOUR,42101
1981-05-04,8,8-HR RUN AVG END HOUR,42101
1981-05-05,15,8-HR RUN AVG END HOUR,42101
1981-05-06,16,8-HR RUN AVG END HOUR,42101
1981-05-07,13,8-HR RUN AVG END HOUR,42101
1981-05-08,9,8-HR RUN AVG END HOUR,42101
1981-05-09,13,8-HR RUN AVG END HOUR,42101
1981-05-10,13,8-HR RUN AVG END HOUR,42101
1981-05-11,16,8-HR RUN AVG END HOUR,42101
1981-05-12,13,8-HR RUN AVG END HOUR,42101
1981-05-13,10,8-HR RUN AVG END HOUR,42101
1981-05-14,10,8-HR RUN AVG END HOUR,42101
1981-05-15,33,8-HR RUN AVG END HOUR,42101
1981-05-16,16,8-HR RUN AVG END HOUR,42101
1981-05-17,19,8-HR RUN AVG END HOUR,42101
1981-05-18,25,8-HR RUN AVG END HOUR,42101
1981-05-19,20,8-HR RUN AVG END HOUR,42101
1981-05-20,16,8-HR RUN AVG END HOUR,42101
1981-05-21,17,8-HR RUN AVG END HOUR,42101
1981-05-22,10,8-HR RUN AVG END HOUR,42101
1981-05-23,10,8-HR RUN AVG END HOUR,42101
1981-05-24,10,8-HR RUN AVG END HOUR,42101
1981-05-25,9,8-HR RUN AVG END HOUR,42101
1981-05-26,17,8-HR RUN AVG END HOUR,42101
1981-05-27,18,8-HR RUN AVG END HOUR,42101
1981-05-28,11,8-HR RUN AVG END HOUR,42101
1981-05-29,16,8-HR RUN AVG END HOUR,42101
1981-05-30,11,8-HR RUN AVG END HOUR,42101
1981-05-31,14,8-HR RUN AVG END HOUR,42101
1981-06-01,13,8-HR RUN AVG END HOUR,42101
1981-06-02,10,8-HR RUN AVG END HOUR,42101
1981-06-03,13,8-HR RUN AVG END HOUR,42101
1981-06-04,13,8-HR RUN AVG END HOUR,42101
1981-06-05,13,8-HR RUN AVG END HOUR,42101
1981-06-06,8,8-HR RUN AVG END HOUR,42101
1981-06-07,8,8-HR RUN AVG END HOUR,42101
1981-06-08,18,8-HR RUN AVG END HOUR,42101
1981-06-09,11,8-HR RUN AVG END HOUR,42101
1981-06-10,10,8-HR RUN AVG END HOUR,42101
1981-06-11,11,8-HR RUN AVG END HOUR,42101
1981-06-12,14,8-HR RUN AVG END HOUR,42101
1981-06-13,11,8-HR RUN AVG END HOUR,42101
1981-06-14,7,8-HR RUN AVG END HOUR,42101
1981-06-15,9,8-HR RUN AVG END HOUR,42101
1981-06-16,11,8-HR RUN AVG END HOUR,42101
1981-06-17,14,8-HR RUN AVG END HOUR,42101
1981-06-18,13,8-HR RUN AVG END HOUR,42101
1981-06-19,22,8-HR RUN AVG END HOUR,42101
1981-06-20,22,8-HR RUN AVG END HOUR,42101
1981-06-21,11,8-HR RUN AVG END HOUR,42101
1981-06-22,9,8-HR RUN AVG END HOUR,42101
1981-06-23,13,8-HR RUN AVG END HOUR,42101
1981-06-24,10,8-HR RUN AVG END HOUR,42101
1981-06-25,11,8-HR RUN AVG END HOUR,42101
1981-06-26,14,8-HR RUN AVG END HOUR,42101
1981-06-27,16,8-HR RUN AVG END HOUR,42101
1981-06-28,16,8-HR RUN AVG END HOUR,42101
1981-06-29,8,8-HR RUN AVG END HOUR,42101
1981-06-30,11,8-HR RUN AVG END HOUR,42101
1981-07-01,11,8-HR RUN AVG END HOUR,42101
1981-07-02,25,8-HR RUN AVG END HOUR,42101
1981-07-03,22,8-HR RUN AVG END HOUR,42101
1981-07-04,19,8-HR RUN AVG END HOUR,42101
1981-07-05,8,8-HR RUN AVG END HOUR,42101
1981-07-06,11,8-HR RUN AVG END HOUR,42101
1981-07-07,10,8-HR RUN AVG END HOUR,42101
1981-07-08,11,8-HR RUN AVG END HOUR,42101
1981-07-09,15,8-HR RUN AVG END HOUR,42101
1981-07-10,15,8-HR RUN AVG END HOUR,42101
1981-07-11,9,8-HR RUN AVG END HOUR,42101
1981-07-12,7,8-HR RUN AVG END HOUR,42101
1981-07-13,15,8-HR RUN AVG END HOUR,42101
1981-07-14,13,8-HR RUN AVG END HOUR,42101
1981-07-15,13,8-HR RUN AVG END HOUR,42101
1981-07-16,18,8-HR RUN AVG END HOUR,42101
1981-07-17,17,8-HR RUN AVG END HOUR,42101
1981-07-18,13,8-HR RUN AVG END HOUR,42101
1981-07-19,13,8-HR RUN AVG END HOUR,42101
1981-07-20,15,8-HR RUN AVG END HOUR,42101
1981-07-21,11,8-HR RUN AVG END HOUR,42101
1981-07-22,8,8-HR RUN AVG END HOUR,42101
1981-07-23,9,8-HR RUN AVG END HOUR,42101
1981-07-24,5,8-HR RUN AVG END HOUR,42101
1981-07-25,7,8-HR RUN AVG END HOUR,42101
1981-07-26,33,8-HR RUN AVG END HOUR,42101
1981-07-27,33,8-HR RUN AVG END HOUR,42101
1981-07-28,17,8-HR RUN AVG END HOUR,42101
1981-07-29,11,8-HR RUN AVG END HOUR,42101
1981-07-30,25,8-HR RUN AVG END HOUR,42101
1981-07-31,23,8-HR RUN AVG END HOUR,42101
1981-08-01,20,8-HR RUN AVG END HOUR,42101
1981-08-02,5,8-HR RUN AVG END HOUR,42101
1981-08-03,19,8-HR RUN AVG END HOUR,42101
1981-08-04,19,8-HR RUN AVG END HOUR,42101
1981-08-05,18,8-HR RUN AVG END HOUR,42101
1981-08-06,11,8-HR RUN AVG END HOUR,42101
1981-08-07,10,8-HR RUN AVG END HOUR,42101
1981-08-08,10,8-HR RUN AVG END HOUR,42101
1981-08-09,20,8-HR RUN AVG END HOUR,42101
1981-08-10,15,8-HR RUN AVG END HOUR,42101
1981-08-11,19,8-HR RUN AVG END HOUR,42101
1981-08-12,9,8-HR RUN AVG END HOUR,42101
1981-08-13,5,8-HR RUN AVG END HOUR,42101
1981-08-14,18,8-HR RUN AVG END HOUR,42101
1981-08-15,19,8-HR RUN AVG END HOUR,42101
1981-08-16,17,8-HR RUN AVG END HOUR,42101
1981-08-17,10,8-HR RUN AVG END HOUR,42101
1981-08-18,17,8-HR RUN AVG END HOUR,42101
1981-08-19,17,8-HR RUN AVG END HOUR,42101
1981-08-20,18,8-HR RUN AVG END HOUR,42101
1981-08-21,16,8-HR RUN AVG END HOUR,42101
1981-08-22,7,8-HR RUN AVG END HOUR,42101
1981-08-26,18,8-HR RUN AVG END HOUR,42101
1981-08-27,16,8-HR RUN AVG END HOUR,42101
1981-08-28,26,8-HR RUN AVG END HOUR,42101
1981-08-29,26,8-HR RUN AVG END HOUR,42101
1981-08-30,22,8-HR RUN AVG END HOUR,42101
1981-08-31,14,8-HR RUN AVG END HOUR,42101
1981-09-01,15,8-HR RUN AVG END HOUR,42101
1981-09-02,15,8-HR RUN AVG END HOUR,42101
1981-09-03,14,8-HR RUN AVG END HOUR,42101
1981-09-04,25,8-HR RUN AVG END HOUR,42101
1981-09-05,19,8-HR RUN AVG END HOUR,42101
1981-09-06,11,8-HR RUN AVG END HOUR,42101
1981-09-07,20,8-HR RUN AVG END HOUR,42101
1981-09-08,20,8-HR RUN AVG END HOUR,42101
1981-09-09,22,8-HR RUN AVG END HOUR,42101
1981-09-10,18,8-HR RUN AVG END HOUR,42101
1981-09-11,7,8-HR RUN AVG END HOUR,42101
1981-09-12,7,8-HR RUN AVG END HOUR,42101
1981-09-13,19,8-HR RUN AVG END HOUR,42101
1981-09-14,20,8-HR RUN AVG END HOUR,42101
1981-09-15,24,8-HR RUN AVG END HOUR,42101
1981-09-16,23,8-HR RUN AVG END HOUR,42101
1981-09-17,23,8-HR RUN AVG END HOUR,42101
1981-09-18,27,8-HR RUN AVG END HOUR,42101
1981-09-19,23,8-HR RUN AVG END HOUR,42101
1981-09-20,23,8-HR RUN AVG END HOUR,42101
1981-09-21,33,8-HR RUN AVG END HOUR,42101
1981-09-22,32,8-HR RUN AVG END HOUR,42101
1981-09-23,14,8-HR RUN AVG END HOUR,42101
1981-09-24,28,8-HR RUN AVG END HOUR,42101
1981-09-25,47,8-HR RUN AVG END HOUR,42101
1981-09-26,18,8-HR RUN AVG END HOUR,42101
1981-09-27,27,8-HR RUN AVG END HOUR,42101
1981-09-28,59,8-HR RUN AVG END HOUR,42101
1981-09-29,28,8-HR RUN AVG END HOUR,42101
1981-09-30,30,8-HR RUN AVG END HOUR,42101
1981-10-01,14,8-HR RUN AVG END HOUR,42101
1981-10-02,31,8-HR RUN AVG END HOUR,42101
1981-10-03,27,8-HR RUN AVG END HOUR,42101
1981-10-04,20,8-HR RUN AVG END HOUR,42101
1981-10-05,15,8-HR RUN AVG END HOUR,42101
1981-10-06,26,8-HR RUN AVG END HOUR,42101
1981-10-07,43,8-HR RUN AVG END HOUR,42101
1981-10-08,26,8-HR RUN AVG END HOUR,42101
1981-10-09,19,8-HR RUN AVG END HOUR,42101
1981-10-10,32,8-HR RUN AVG END HOUR,42101
1981-10-11,31,8-HR RUN AVG END HOUR,42101
1981-10-12,23,8-HR RUN AVG END HOUR,42101
1981-10-13,27,8-HR RUN AVG END HOUR,42101
1981-10-14,25,8-HR RUN AVG END HOUR,42101
1981-10-15,16,8-HR RUN AVG END HOUR,42101
1981-10-16,17,8-HR RUN AVG END HOUR,42101
1981-10-17,22,8-HR RUN AVG END HOUR,42101
1981-10-18,23,8-HR RUN AVG END HOUR,42101
1981-10-19,17,8-HR RUN AVG END HOUR,42101
1981-10-20,30,8-HR RUN AVG END HOUR,42101
1981-10-21,30,8-HR RUN AVG END HOUR,42101
1981-10-22,27,8-HR RUN AVG END HOUR,42101
1981-10-23,59,8-HR RUN AVG END HOUR,42101
1981-10-24,61,8-HR RUN AVG END HOUR,42101
1981-10-25,27,8-HR RUN AVG END HOUR,42101
1981-10-26,39,8-HR RUN AVG END HOUR,42101
1981-10-27,47,8-HR RUN AVG END HOUR,42101
1981-10-28,35,8-HR RUN AVG END HOUR,42101
1981-10-29,19,8-HR RUN AVG END HOUR,42101
1981-10-30,25,8-HR RUN AVG END HOUR,42101
1981-10-31,24,8-HR RUN AVG END HOUR,42101
1981-11-01,10,8-HR RUN AVG END HOUR,42101
1981-11-02,23,8-HR RUN AVG END HOUR,42101
1981-11-03,20,8-HR RUN AVG END HOUR,42101
1981-11-04,19,8-HR RUN AVG END HOUR,42101
1981-11-05,13,8-HR RUN AVG END HOUR,42101
1981-11-06,30,8-HR RUN AVG END HOUR,42101
1981-11-07,33,8-HR RUN AVG END HOUR,42101
1981-11-08,1,8-HR RUN AVG END HOUR,42101
1981-11-09,17,8-HR RUN AVG END HOUR,42101
1981-11-10,11,8-HR RUN AVG END HOUR,42101
1981-11-11,14,8-HR RUN AVG END HOUR,42101
1981-11-12,42,8-HR RUN AVG END HOUR,42101
1981-11-13,48,8-HR RUN AVG END HOUR,42101
1981-11-14,33,8-HR RUN AVG END HOUR,42101
1981-11-15,34,8-HR RUN AVG END HOUR,42101
1981-11-16,38,8-HR RUN AVG END HOUR,42101
1981-11-17,18,8-HR RUN AVG END HOUR,42101
1981-11-18,5,8-HR RUN AVG END HOUR,42101
1981-11-19,19,8-HR RUN AVG END HOUR,42101
1981-11-20,52,8-HR RUN AVG END HOUR,42101
1981-11-21,31,8-HR RUN AVG END HOUR,42101
1981-11-22,13,8-HR RUN AVG END HOUR,42101
1981-11-23,43,8-HR RUN AVG END HOUR,42101
1981-11-24,51,8-HR RUN AVG END HOUR,42101
1981-11-25,49,8-HR RUN AVG END HOUR,42101
1981-11-26,15,8-HR RUN AVG END HOUR,42101
1981-11-27,38,8-HR RUN AVG END HOUR,42101
1981-11-28,50,8-HR RUN AVG END HOUR,42101
1981-11-29,48,8-HR RUN AVG END HOUR,42101
1981-11-30,17,8-HR RUN AVG END HOUR,42101
1981-12-01,13,8-HR RUN AVG END HOUR,42101
1981-12-02,13,8-HR RUN AVG END HOUR,42101
1981-12-03,25,8-HR RUN AVG END HOUR,42101
1981-12-04,96,8-HR RUN AVG END HOUR,42101
1981-12-05,115,8-HR RUN AVG END HOUR,42101
1981-12-06,15,8-HR RUN AVG END HOUR,42101
1981-12-07,47,8-HR RUN AVG END HOUR,42101
1981-12-08,33,8-HR RUN AVG END HOUR,42101
1981-12-09,80,8-HR RUN AVG END HOUR,42101
1981-12-10,41,8-HR RUN AVG END HOUR,42101
1981-12-11,27,8-HR RUN AVG END HOUR,42101
1981-12-12,43,8-HR RUN AVG END HOUR,42101
1981-12-13,33,8-HR RUN AVG END HOUR,42101
1981-12-14,19,8-HR RUN AVG END HOUR,42101
1981-12-15,24,8-HR RUN AVG END HOUR,42101
1981-12-16,10,8-HR RUN AVG END HOUR,42101
1981-12-17,24,8-HR RUN AVG END HOUR,42101
1981-12-18,56,8-HR RUN AVG END HOUR,42101
1981-12-19,125,8-HR RUN AVG END HOUR,42101
1981-12-20,33,8-HR RUN AVG END HOUR,42101
1981-12-21,31,8-HR RUN AVG END HOUR,42101
1981-12-22,27,8-HR RUN AVG END HOUR,42101
1981-12-23,41,8-HR RUN AVG END HOUR,42101
1981-12-24,55,8-HR RUN AVG END HOUR,42101
1981-12-25,42,8-HR RUN AVG END HOUR,42101
1981-12-26,18,8-HR RUN AVG END HOUR,42101
1981-12-27,18,8-HR RUN AVG END HOUR,42101
1981-12-28,15,8-HR RUN AVG END HOUR,42101
1981-12-29,56,8-HR RUN AVG END HOUR,42101
1981-12-30,52,8-HR RUN AVG END HOUR,42101
1981-12-31,28,8-HR RUN AVG END HOUR,42101
1981-01-01,74,8-HR RUN AVG BEGIN HOUR,44201
1981-01-01,74,8-HR RUN AVG BEGIN HOUR,44201
1981-01-02,21,8-HR RUN AVG BEGIN HOUR,44201
1981-01-02,21,8-HR RUN AVG BEGIN HOUR,44201
1981-01-02,21,8-HR RUN AVG BEGIN HOUR,44201
1981-01-03,20,8-HR RUN AVG BEGIN HOUR,44201
1981-01-03,20,8-HR RUN AVG BEGIN HOUR,44201
1981-01-03,20,8-HR RUN AVG BEGIN HOUR,44201
1981-01-04,23,8-HR RUN AVG BEGIN HOUR,44201
1981-01-04,23,8-HR RUN AVG BEGIN HOUR,44201
1981-01-04,23,8-HR RUN AVG BEGIN HOUR,44201
1981-01-05,18,8-HR RUN AVG BEGIN HOUR,44201
1981-01-05,18,8-HR RUN AVG BEGIN HOUR,44201
1981-01-05,18,8-HR RUN AVG BEGIN HOUR,44201
1981-01-06,26,8-HR RUN AVG BEGIN HOUR,44201
1981-01-06,26,8-HR RUN AVG BEGIN HOUR,44201
1981-01-06,26,8-HR RUN AVG BEGIN HOUR,44201
1981-01-07,20,8-HR RUN AVG BEGIN HOUR,44201
1981-01-07,20,8-HR RUN AVG BEGIN HOUR,44201
1981-01-07,18,8-HR RUN AVG BEGIN HOUR,44201
1981-01-08,21,8-HR RUN AVG BEGIN HOUR,44201
1981-01-08,21,8-HR RUN AVG BEGIN HOUR,44201
1981-01-08,21,8-HR RUN AVG BEGIN HOUR,44201
1981-01-09,26,8-HR RUN AVG BEGIN HOUR,44201
1981-01-09,26,8-HR RUN AVG BEGIN HOUR,44201
1981-01-09,26,8-HR RUN AVG BEGIN HOUR,44201
1981-01-13,21,8-HR RUN AVG BEGIN HOUR,44201
1981-01-13,21,8-HR RUN AVG BEGIN HOUR,44201
1981-01-13,21,8-HR RUN AVG BEGIN HOUR,44201
1981-01-14,21,8-HR RUN AVG BEGIN HOUR,44201
1981-01-14,21,8-HR RUN AVG BEGIN HOUR,44201
1981-01-14,19,8-HR RUN AVG BEGIN HOUR,44201
1981-01-15,25,8-HR RUN AVG BEGIN HOUR,44201
1981-01-15,25,8-HR RUN AVG BEGIN HOUR,44201
1981-01-15,25,8-HR RUN AVG BEGIN HOUR,44201
1981-01-16,19,8-HR RUN AVG BEGIN HOUR,44201
1981-01-16,19,8-HR RUN AVG BEGIN HOUR,44201
1981-01-16,19,8-HR RUN AVG BEGIN HOUR,44201
1981-01-17,34,8-HR RUN AVG BEGIN HOUR,44201
1981-01-17,34,8-HR RUN AVG BEGIN HOUR,44201
1981-01-17,34,8-HR RUN AVG BEGIN HOUR,44201
1981-01-18,31,8-HR RUN AVG BEGIN HOUR,44201
1981-01-18,31,8-HR RUN AVG BEGIN HOUR,44201
1981-01-18,31,8-HR RUN AVG BEGIN HOUR,44201
1981-01-19,36,8-HR RUN AVG BEGIN HOUR,44201
1981-01-19,36,8-HR RUN AVG BEGIN HOUR,44201
1981-01-19,36,8-HR RUN AVG BEGIN HOUR,44201
1981-01-20,34,8-HR RUN AVG BEGIN HOUR,44201
1981-01-20,34,8-HR RUN AVG BEGIN HOUR,44201
1981-01-20,34,8-HR RUN AVG BEGIN HOUR,44201
1981-01-21,34,8-HR RUN AVG BEGIN HOUR,44201
1981-01-21,34,8-HR RUN AVG BEGIN HOUR,44201
1981-01-21,31,8-HR RUN AVG BEGIN HOUR,44201
1981-01-22,24,8-HR RUN AVG BEGIN HOUR,44201
1981-01-22,24,8-HR RUN AVG BEGIN HOUR,44201
1981-01-22,24,8-HR RUN AVG BEGIN HOUR,44201
1981-01-23,31,8-HR RUN AVG BEGIN HOUR,44201
1981-01-23,31,8-HR RUN AVG BEGIN HOUR,44201
1981-01-23,31,8-HR RUN AVG BEGIN HOUR,44201
1981-01-24,39,8-HR RUN AVG BEGIN HOUR,44201
1981-01-24,39,8-HR RUN AVG BEGIN HOUR,44201
1981-01-24,39,8-HR RUN AVG BEGIN HOUR,44201
1981-01-25,34,8-HR RUN AVG BEGIN HOUR,44201
1981-01-25,34,8-HR RUN AVG BEGIN HOUR,44201
1981-01-25,32,8-HR RUN AVG BEGIN HOUR,44201
1981-01-26,24,8-HR RUN AVG BEGIN HOUR,44201
1981-01-26,24,8-HR RUN AVG BEGIN HOUR,44201
1981-01-26,24,8-HR RUN AVG BEGIN HOUR,44201
1981-01-27,28,8-HR RUN AVG BEGIN HOUR,44201
1981-01-27,28,8-HR RUN AVG BEGIN HOUR,44201
1981-01-27,28,8-HR RUN AVG BEGIN HOUR,44201
1981-01-28,21,8-HR RUN AVG BEGIN HOUR,44201
1981-01-28,21,8-HR RUN AVG BEGIN HOUR,44201
1981-01-28,21,8-HR RUN AVG BEGIN HOUR,44201
1981-01-29,11,8-HR RUN AVG BEGIN HOUR,44201
1981-01-29,11,8-HR RUN AVG BEGIN HOUR,44201
1981-01-29,11,8-HR RUN AVG BEGIN HOUR,44201
1981-01-30,16,8-HR RUN AVG BEGIN HOUR,44201
1981-01-30,16,8-HR RUN AVG BEGIN HOUR,44201
1981-01-30,16,8-HR RUN AVG BEGIN HOUR,44201
1981-01-31,16,8-HR RUN AVG BEGIN HOUR,44201
1981-01-31,16,8-HR RUN AVG BEGIN HOUR,44201
1981-01-31,16,8-HR RUN AVG BEGIN HOUR,44201
1981-02-01,23,8-HR RUN AVG BEGIN HOUR,44201
1981-02-01,23,8-HR RUN AVG BEGIN HOUR,44201
1981-02-01,23,8-HR RUN AVG BEGIN HOUR,44201
1981-02-02,28,8-HR RUN AVG BEGIN HOUR,44201
1981-02-02,28,8-HR RUN AVG BEGIN HOUR,44201
1981-02-02,28,8-HR RUN AVG BEGIN HOUR,44201
1981-02-03,15,8-HR RUN AVG BEGIN HOUR,44201
1981-02-03,15,8-HR RUN AVG BEGIN HOUR,44201
1981-02-03,15,8-HR RUN AVG BEGIN HOUR,44201
1981-02-04,30,8-HR RUN AVG BEGIN HOUR,44201
1981-02-04,30,8-HR RUN AVG BEGIN HOUR,44201
1981-02-04,30,8-HR RUN AVG BEGIN HOUR,44201
1981-02-05,32,8-HR RUN AVG BEGIN HOUR,44201
1981-02-05,32,8-HR RUN AVG BEGIN HOUR,44201
1981-02-05,32,8-HR RUN AVG BEGIN HOUR,44201
1981-02-06,35,8-HR RUN AVG BEGIN HOUR,44201
1981-02-06,35,8-HR RUN AVG BEGIN HOUR,44201
1981-02-06,35,8-HR RUN AVG BEGIN HOUR,44201
1981-02-07,23,8-HR RUN AVG BEGIN HOUR,44201
1981-02-07,23,8-HR RUN AVG BEGIN HOUR,44201
1981-02-07,23,8-HR RUN AVG BEGIN HOUR,44201
1981-02-08,35,8-HR RUN AVG BEGIN HOUR,44201
1981-02-08,35,8-HR RUN AVG BEGIN HOUR,44201
1981-02-08,35,8-HR RUN AVG BEGIN HOUR,44201
1981-02-09,20,8-HR RUN AVG BEGIN HOUR,44201
1981-02-09,20,8-HR RUN AVG BEGIN HOUR,44201
1981-02-09,20,8-HR RUN AVG BEGIN HOUR,44201
1981-02-10,29,8-HR RUN AVG BEGIN HOUR,44201
1981-02-10,29,8-HR RUN AVG BEGIN HOUR,44201
1981-02-10,29,8-HR RUN AVG BEGIN HOUR,44201
1981-02-11,31,8-HR RUN AVG BEGIN HOUR,44201
1981-02-11,31,8-HR RUN AVG BEGIN HOUR,44201
1981-02-11,31,8-HR RUN AVG BEGIN HOUR,44201
1981-02-12,34,8-HR RUN AVG BEGIN HOUR,44201
1981-02-12,34,8-HR RUN AVG BEGIN HOUR,44201
1981-02-12,34,8-HR RUN AVG BEGIN HOUR,44201
1981-02-13,36,8-HR RUN AVG BEGIN HOUR,44201
1981-02-13,36,8-HR RUN AVG BEGIN HOUR,44201
1981-02-13,36,8-HR RUN AVG BEGIN HOUR,44201
1981-02-14,31,8-HR RUN AVG BEGIN HOUR,44201
1981-02-14,31,8-HR RUN AVG BEGIN HOUR,44201
1981-02-14,31,8-HR RUN AVG BEGIN HOUR,44201
1981-02-15,40,8-HR RUN AVG BEGIN HOUR,44201
1981-02-15,40,8-HR RUN AVG BEGIN HOUR,44201
1981-02-15,40,8-HR RUN AVG BEGIN HOUR,44201
1981-02-16,34,8-HR RUN AVG BEGIN HOUR,44201
1981-02-16,34,8-HR RUN AVG BEGIN HOUR,44201
1981-02-16,34,8-HR RUN AVG BEGIN HOUR,44201
1981-02-17,31,8-HR RUN AVG BEGIN HOUR,44201
1981-02-17,31,8-HR RUN AVG BEGIN HOUR,44201
1981-02-17,31,8-HR RUN AVG BEGIN HOUR,44201
1981-02-18,31,8-HR RUN AVG BEGIN HOUR,44201
1981-02-18,31,8-HR RUN AVG BEGIN HOUR,44201
1981-02-18,31,8-HR RUN AVG BEGIN HOUR,44201
1981-02-19,33,8-HR RUN AVG BEGIN HOUR,44201
1981-02-19,33,8-HR RUN AVG BEGIN HOUR,44201
1981-02-19,33,8-HR RUN AVG BEGIN HOUR,44201
1981-02-20,33,8-HR RUN AVG BEGIN HOUR,44201
1981-02-20,33,8-HR RUN AVG BEGIN HOUR,44201
1981-02-20,33,8-HR RUN AVG BEGIN HOUR,44201
1981-02-21,31,8-HR RUN AVG BEGIN HOUR,44201
1981-02-21,31,8-HR RUN AVG BEGIN HOUR,44201
1981-02-21,31,8-HR RUN AVG BEGIN HOUR,44201
1981-02-22,36,8-HR RUN AVG BEGIN HOUR,44201
1981-02-22,36,8-HR RUN AVG BEGIN HOUR,44201
1981-02-22,36,8-HR RUN AVG BEGIN HOUR,44201
1981-02-23,32,8-HR RUN AVG BEGIN HOUR,44201
1981-02-23,32,8-HR RUN AVG BEGIN HOUR,44201
1981-02-23,31,8-HR RUN AVG BEGIN HOUR,44201
1981-02-24,37,8-HR RUN AVG BEGIN HOUR,44201
1981-02-24,37,8-HR RUN AVG BEGIN HOUR,44201
1981-02-24,37,8-HR RUN AVG BEGIN HOUR,44201
1981-02-25,38,8-HR RUN AVG BEGIN HOUR,44201
1981-02-25,38,8-HR RUN AVG BEGIN HOUR,44201
1981-02-25,38,8-HR RUN AVG BEGIN HOUR,44201
1981-02-26,39,8-HR RUN AVG BEGIN HOUR,44201
1981-02-26,39,8-HR RUN AVG BEGIN HOUR,44201
1981-02-26,39,8-HR RUN AVG BEGIN HOUR,44201
1981-02-27,39,8-HR RUN AVG BEGIN HOUR,44201
1981-02-27,39,8-HR RUN AVG BEGIN HOUR,44201
1981-02-27,39,8-HR RUN AVG BEGIN HOUR,44201
1981-03-02,30,8-HR RUN AVG BEGIN HOUR,44201
1981-03-02,30,8-HR RUN AVG BEGIN HOUR,44201
1981-03-02,30,8-HR RUN AVG BEGIN HOUR,44201
1981-03-04,40,8-HR RUN AVG BEGIN HOUR,44201
1981-03-04,40,8-HR RUN AVG BEGIN HOUR,44201
1981-03-04,40,8-HR RUN AVG BEGIN HOUR,44201
1981-03-05,101,8-HR RUN AVG BEGIN HOUR,44201
